chr1	150345343	150345648	AluSq2	2317	-	chr1	150345540	150345541	PRPF3	0.195458	+
chr1	150348461	150348756	AluSx1	2253	-	chr1	150348684	150348685	PRPF3	3.561195	+
chr1	150491962	150492263	AluSx4	2279	-	chr1	150492185	150492186		1.558959	+
chr1	150491962	150492263	AluSx4	2279	-	chr1	150492185	150492186	TARS2	0.429954	+
chr1	150491962	150492263	AluSx4	2279	-	chr1	150491990	150491991	TARS2	0.009226	+
chr1	150748012	150748304	AluSc	2508	+	chr1	150748062	150748063	CTSS	0.194588	-
chr1	150799915	150800208	AluYk2	2401	+	chr1	150800038	150800039	CTSK	0.343425	-
chr1	150809318	150809609	AluSx	2194	+	chr1	150809604	150809605		4.648581	-
chr1	150969294	150969585	AluSx3	2284	+	chr1	150969318	150969319	CERS2	0.808142	-
chr1	151166600	151166732	FLAM_A	778	-	chr1	151166669	151166670	SCNM1	0.153221	+
chr1	151223706	151223982	AluSx1	1807	+	chr1	151223880	151223881	PIP5K1A	0.034594	+
chr1	151233602	151233737	AluJr	1341	-	chr1	151233622	151233623	PIP5K1A	0.441069	+
chr1	151316842	151317124	AluY	2261	-	chr1	151316881	151316882		1.607503	-
chr1	151425194	151425304	AluJb	762	-	chr1	151425294	151425295	POGZ	0.116648	-
chr1	151442428	151442729	AluSz6	2170	+	chr1	151442478	151442479	POGZ	0.171953	-
chr1	151891395	151891958	L2	540	-	chr1	151891440	151891441	THEM4	1.506426	-
chr1	153529935	153530068	FLAM_C	888	+	chr1	153529949	153529950		1.561663	+
chr1	153812193	153812330	FLAM_C	843	-	chr1	153812275	153812276	GATAD2B	0.045100	-
chr1	153952902	153953192	AluSg4	2395	+	chr1	153952962	153952963	CRTC2	0.014809	-
chr1	154212670	154212972	AluSx	1954	-	chr1	154212730	154212731	C1orf43	0.151839	-
chr1	154473005	154473298	AluSp	2407	-	chr1	154473101	154473102		1.606095	-
chr1	154506381	154506675	AluSx1	2431	-	chr1	154506620	154506621		1.266568	+
chr1	154587743	154588052	L2c	591	+	chr1	154587767	154587768	ADAR	0.032637	-
chr1	154977120	154977414	AluSz	2156	-	chr1	154977299	154977300	CKS1B	0.419286	+
chr1	154995204	154995502	AluSq2	2287	+	chr1	154995283	154995284		2.148448	-
chr1	155014365	155014584	MIR	716	+	chr1	155014448	155014449	ZBTB7B	0.065166	+
chr1	155055220	155055524	AluY	2364	-	chr1	155055409	155055410	ADAM15	0.039378	+
chr1	155344521	155344691	MER20B	416	+	chr1	155344591	155344592	ASH1L	0.188629	-
chr1	155637452	155637661	LTR12F	718	-	chr1	155637604	155637605	RP11-29H23.8	0.348875	-
chr1	155671084	155671148	L3	180	-	chr1	155671091	155671092	YY1AP1	0.000418	-
chr1	156012953	156013146	L2d	210	-	chr1	156013040	156013041	SSR2	0.087657	-
chr1	156042473	156042707	MIR	990	-	chr1	156042538	156042539	UBQLN4	0.088119	-
chr1	156045543	156045851	Charlie1b	1499	+	chr1	156045709	156045710		2.471837	-
chr1	156193472	156193761	AluSx	1958	-	chr1	156193514	156193515		1.139411	+
chr1	156335969	156336083	L1MA10	351	+	chr1	156336007	156336008	CCT3	0.245561	-
chr1	156731424	156731562	L2a	437	+	chr1	156731452	156731453		1.440359	+
chr1	157280697	157280992	AluJo	1727	-	chr1	157280716	157280717	LINC02772	0.062387	+
chr1	158614427	158614750	MER58B	1447	+	chr1	158614535	158614536	SPTA1	0.068577	-
chr1	159873369	159873496	MER45A	587	+	chr1	159873414	159873415	CFAP45	0.081818	-
chr1	160551359	160551531	L2d	233	+	chr1	160551410	160551411	CD84	0.268968	-
chr1	161118895	161118942	L2c	207	+	chr1	161118908	161118909	NIT1	0.001427	+
chr1	161170045	161170322	AluSg	2210	+	chr1	161170261	161170262	PPOX	0.371384	+
chr1	161203025	161203336	AluSp	2268	+	chr1	161203250	161203251	NDUFS2	0.001546	+
chr1	161206362	161206444	LFSINE_Vert	190	+	chr1	161206409	161206410	NDUFS2	1.533678	+
chr1	161514473	161514669	MER34B-int	717	+	chr1	161514620	161514621	FCGR2A	0.018688	+
chr1	161517821	161518023	MER34B-int	504	+	chr1	161517975	161517976	FCGR2A	6.745976	+
chr1	161517821	161518023	MER34B-int	504	+	chr1	161517975	161517976		2.784669	+
chr1	161517821	161518023	MER34B-int	504	+	chr1	161517975	161517976		1.728774	+
chr1	161598840	161598932	MER34-int	294	+	chr1	161598851	161598852		13.389535	+
chr1	161598840	161598932	MER34-int	294	+	chr1	161598851	161598852		10.369211	+
chr1	161598840	161598932	MER34-int	294	+	chr1	161598851	161598852		35.156837	+
chr1	161599476	161599694	MER34B-int	459	+	chr1	161599571	161599572	FCGR2C	0.149217	+
chr1	162362971	162363771	MER21B	4845	-	chr1	162362983	162362984	NOS1AP	0.428059	+
chr1	162597143	162597351	MER3	830	+	chr1	162597241	162597242	UAP1	0.163111	+
chr1	162799023	162799670	L1MC3	5834	-	chr1	162799504	162799505	HSD17B7	0.152270	+
chr1	167764728	167765326	L1MC2	3172	+	chr1	167765058	167765059	MPZL1	1.664014	+
chr1	168307743	168308121	L1MA9	2125	-	chr1	168308017	168308018	TBX19	1.442406	+
chr1	168348863	168354879	L1PA2	26433	-	chr1	168354769	168354770		1.678828	+
chr1	169303450	169303751	AluSx	2134	-	chr1	169303452	169303453	NME7	0.131212	-
chr1	170535980	170536308	L1M5	836	-	chr1	170536275	170536276	GORAB	0.190116	+
chr1	170536305	170536956	L1ME3F	1706	+	chr1	170536373	170536374		1.430316	+
chr1	171509515	171509621	MER5B	230	-	chr1	171509560	171509561	PRRC2C	0.491700	+
chr1	174233267	174239293	L1PA2	28071	-	chr1	174238822	174238823	RABGAP1L	0.182760	+
chr1	175003119	175003418	AluSp	2287	-	chr1	175003248	175003249		1.467259	+
chr1	175006478	175006602	MIRb	483	+	chr1	175006583	175006584	CACYBP	0.115836	+
chr1	178024289	178024654	THE1C	2987	+	chr1	178024605	178024606		2.024572	-
chr1	179085145	179085443	AluSg	2429	+	chr1	179085372	179085373	TOR3A	0.069399	+
chr1	179119260	179119531	AluSz6	1709	+	chr1	179119484	179119485	ABL2	1.448048	-
chr1	179335087	179335263	AluJo	1075	+	chr1	179335254	179335255		4.266306	+
chr1	180989210	180989519	AluSx	2165	+	chr1	180989377	180989378	STX6	0.929386	-
chr1	183124968	183125323	MER33	1234	-	chr1	183125188	183125189	LAMC1	0.214172	+
chr1	185120812	185120995	L2d	313	+	chr1	185120869	185120870	TRMT1L	0.064059	-
chr1	186353932	186354160	MER75B	1509	+	chr1	186353948	186353949	TPR	0.166087	-
chr1	192957532	192957834	AluSp	2384	+	chr1	192957713	192957714	RP11-139E24.1	0.267047	-
chr1	198827111	198827948	LTR1A2	4876	-	chr1	198827216	198827217	MIR181A1HG	5.122759	-
chr1	202743054	202743364	AluJr	1798	+	chr1	202743304	202743305	KDM5B	2.542926	-
chr1	202759258	202759569	AluJb	2090	+	chr1	202759324	202759325	KDM5B	0.048641	-
chr1	202777492	202777798	AluJb	1606	-	chr1	202777581	202777582	KDM5B	0.024363	-
chr1	203062704	203063061	L1ME3F	669	+	chr1	203062959	203062960	PPFIA4	0.963703	+
chr1	204441820	204441994	MIR	702	+	chr1	204441859	204441860		2.504762	-
chr1	204441820	204441994	MIR	702	+	chr1	204441859	204441860		6.016616	-
chr1	204456145	204456476	Charlie18a	619	+	chr1	204456291	204456292	PIK3C2B	0.824437	-
chr1	205527199	205527500	AluJb	2136	+	chr1	205527410	205527411	CDK18	0.195407	+
chr1	205627886	205628004	MIR1_Amn	240	-	chr1	205627967	205627968		3.010068	-
chr1	205796288	205796671	MSTB2	1335	+	chr1	205796616	205796617	SLC41A1	0.094546	-
chr1	205796288	205796671	MSTB2	1335	+	chr1	205796616	205796617		2.185683	-
chr1	207760591	207761016	MSTA	2604	-	chr1	207760985	207760986	CD46	0.143941	+
chr1	207768017	207768181	MIRb	340	+	chr1	207768118	207768119	CD46	2.391003	+
chr1	207769768	207770061	AluSx1	2243	-	chr1	207770041	207770042	CD46	0.011050	+
chr1	207769768	207770061	AluSx1	2243	-	chr1	207770053	207770054	CD46	0.099465	+
chr1	208040144	208040289	MIR3	435	+	chr1	208040264	208040265	PLXNA2	0.158960	-
chr1	209428998	209429295	AluJb	2140	-	chr1	209429011	209429012	MIR205HG	0.205871	+
chr1	209428998	209429295	AluJb	2140	-	chr1	209429083	209429084	MIR205HG	0.229462	+
chr1	212857841	212858012	MER41D	950	+	chr1	212857891	212857892	FLVCR1-DT	0.724951	-
chr1	212886523	212886821	AluSx1	2014	+	chr1	212886813	212886814		1.303750	+
chr1	213001235	213002635	Tigger1	12693	-	chr1	213002234	213002235	ANGEL2	0.145193	-
chr1	220153606	220153875	L1PA5	2179	-	chr1	220153722	220153723	RAB3GAP2	0.819063	-
chr1	220154214	220154703	MLT1F2	1722	+	chr1	220154428	220154429	RAB3GAP2	0.138559	-
chr1	220655110	220656028	L2a	2631	+	chr1	220655289	220655290	MARK1	0.036314	+
chr1	224236630	224236919	AluSx	2089	+	chr1	224236647	224236648	NVL	0.397227	-
chr1	224311955	224312176	MIR	502	+	chr1	224312124	224312125	NVL	0.186824	-
chr1	225515395	225515472	MER5B	247	+	chr1	225515397	225515398	ENAH	9.221884	-
chr1	225847381	225847512	L4_B_Mam	467	-	chr1	225847465	225847466	TMEM63A	0.144238	-
chr1	225923012	225923113	MIRc	209	-	chr1	225923079	225923080	PYCR2	0.174572	-
chr1	226362181	226362443	AluSx	1941	-	chr1	226362252	226362253	PARP1	0.161360	-
chr1	226364202	226364427	MIR	389	+	chr1	226364372	226364373	PARP1	0.205264	-
chr1	226889732	226889784	MIRc	230	-	chr1	226889751	226889752	PSEN2	0.720115	+
